AnnoS;ClasseNOME;ClasseNUMERO;SESSO;Lau_D
2012;Scienze delle religioni;LM-64;M;2
2012;Scienze dell'economia;LM-56;F;45
2012;Scienze dell'economia;LM-56;M;24
2012;Scienze dell'economia e della gestione aziendale;L-18;F;334
2012;Scienze dell'economia e della gestione aziendale;L-18;M;222
2012;Scienze dell'educazione degli adulti e della formazione continua;LM-57;F;7
2012;Scienze dell'educazione e della formazione;L-19;F;58
2012;Scienze dell'educazione e della formazione;L-19;M;4
2012;Scienze dello spettacolo e produzione multimediale;LM-65;F;21
2012;Scienze dello spettacolo e produzione multimediale;LM-65;M;8
2012;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;F;1
2012;Scienze e tecniche delle attività motorie preventive e adattate;LM-67;M;4
2012;Scienze e tecniche dell'edilizia;L-23;F;1
2012;Scienze e tecniche dell'edilizia;L-23;M;2
2012;Scienze e tecniche dello sport;LM-68;F;1
2012;Scienze e tecniche dello sport;LM-68;M;2
2012;Scienze e tecniche psicologiche;L-24;F;59
2012;Scienze e tecniche psicologiche;L-24;M;10
2012;Scienze e tecnologie agrarie;LM-69;F;11
2012;Scienze e tecnologie agrarie;LM-69;M;4
2012;Scienze e tecnologie agrarie e forestali;L-25;F;5
2012;Scienze e tecnologie agrarie e forestali;L-25;M;8
2012;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;F;6
2012;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;M;8
2012;Scienze e tecnologie alimentari;L-26;F;14
2012;Scienze e tecnologie alimentari;L-26;M;12
2012;Scienze e tecnologie alimentari;LM-70;F;5
2012;Scienze e tecnologie alimentari;LM-70;M;4
2012;Scienze e tecnologie chimiche;L-27;F;13
2012;Scienze e tecnologie chimiche;L-27;M;6
2012;Scienze e tecnologie della chimica industriale;LM-71;F;4
2012;Scienze e tecnologie della chimica industriale;LM-71;M;3
2012;Scienze e tecnologie della navigazione marittima e aerea;L-28;F;1
2012;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;33
2012;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;7
2012;Scienze e tecnologie farmaceutiche;L-29;F;8
2012;Scienze e tecnologie farmaceutiche;L-29;M;2
2012;Scienze e tecnologie fisiche;L-30;F;4
2012;Scienze e tecnologie fisiche;L-30;M;6
2012;Scienze e tecnologie forestali ed ambientali;LM-73;F;1
2012;Scienze e tecnologie geologiche;LM-74;F;2
2012;Scienze e tecnologie informatiche;L-31;F;8
2012;Scienze e tecnologie informatiche;L-31;M;20
2012;Scienze e tecnologie per l'ambiente e il territorio;LM-75;F;2
2012;Scienze e tecnologie per l'ambiente e il territorio;LM-75;M;1
2012;Scienze e tecnologie per l'ambiente e la natura;L-32;F;3
2012;Scienze economiche;L-33;F;136
2012;Scienze economiche;L-33;M;97
2012;Scienze economiche per l'ambiente e la cultura;LM-76;F;17
2012;Scienze economiche per l'ambiente e la cultura;LM-76;M;3
2012;Scienze economico-aziendali;LM-77;F;179
2012;Scienze economico-aziendali;LM-77;M;76
2012;Scienze filosofiche;LM-78;F;4
2012;Scienze filosofiche;LM-78;M;5
2012;Scienze geografiche;L-6;F;2
2012;Scienze geografiche;LM-80;F;1
2012;Scienze geografiche;LM-80;M;1
2012;Scienze geologiche;L-34;F;1
2012;Scienze geologiche;L-34;M;4
2012;Scienze giuridiche;L-14;F;22
2012;Scienze giuridiche;L-14;M;9
2012;Scienze matematiche;L-35;F;6
2012;Scienze matematiche;L-35;M;4
2012;Scienze pedagogiche;LM-85;F;19
2012;Scienze pedagogiche;LM-85;M;4
2012;Scienze per la conservazione dei beni culturali;LM-11;F;2
2012;Scienze per la conservazione dei beni culturali;LM-11;M;1
2012;Scienze per la cooperazione allo sviluppo;LM-81;F;8
2012;Scienze per la cooperazione allo sviluppo;LM-81;M;3
2012;Scienze politiche e delle relazioni internazionali;L-36;F;98
2012;Scienze politiche e delle relazioni internazionali;L-36;M;47
2012;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;12
2012;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;12
2012;Scienze sociologiche;L-40;F;10
2012;Scienze sociologiche;L-40;M;4
2012;Scienze statistiche;L-41;F;3
2012;Scienze statistiche;L-41;M;5
2012;Scienze statistiche;LM-82;F;3
2012;Scienze statistiche;LM-82;M;2
2012;Scienze statistiche attuariali e finanziarie;LM-83;F;2
2012;Scienze storiche;L-42;F;3
2012;Scienze storiche;L-42;M;5
2012;Scienze storiche;LM-84;F;11
2012;Scienze storiche;LM-84;M;6
2012;Scienze zootecniche e tecnologie  animali;LM-86;F;1
2012;Servizio sociale;L-39;F;11
2012;Servizio sociale;L-39;M;1
2012;Servizio sociale e politiche sociali;LM-87;F;10
2012;Servizio sociale e politiche sociali;LM-87;M;2
2012;Sociologia;L-40;F;10
2012;Sociologia;L-40;M;3
2012;Sociologia e ricerca sociale;LM-88;F;10
2012;Sociologia e ricerca sociale;LM-88;M;3
2012;Specialistiche in architettura del paesaggio;LM-3;F;1
2012;Specialistiche in architettura del paesaggio;LM-3;M;1
2012;Specialistiche in architettura e ingegneria edile;LM-4;F;43
2012;Specialistiche in architettura e ingegneria edile;LM-4;M;46
2012;Specialistiche in biologia;LM-6;F;5
2012;Specialistiche in biologia;LM-6;M;2
2012;Specialistiche in biotecnologie industriali;LM-8;M;1
2012;Specialistiche in conservazione e restauro del patrimonio storico-artistico;LM-11;M;1
2012;Specialistiche in editoria, comunicazione multimediale e giornalismo;LM-19;F;5
2012;Specialistiche in editoria, comunicazione multimediale e giornalismo;LM-19;M;2
2012;Specialistiche in farmacia e farmacia industriale;LM-13;F;155
2012;Specialistiche in farmacia e farmacia industriale;LM-13;M;71
2012;Specialistiche in filologia moderna;LM-14;F;2
2012;Specialistiche in filologia moderna;LM-14;M;1
2012;Specialistiche in filosofia teoretica, morale, politica ed estetica;LM-78;F;2
2012;Specialistiche in filosofia teoretica, morale, politica ed estetica;LM-78;M;2
2012;Specialistiche in finanza;LM-16;F;6
2012;Specialistiche in finanza;LM-16;M;3
2012;Specialistiche in giurisprudenza;LM/SC-GIUR;F;14
2012;Specialistiche in giurisprudenza;LM/SC-GIUR;M;11
2012;Specialistiche in informatica;LM-18;F;2
2012;Specialistiche in informatica;LM-18;M;6
2012;Specialistiche in ingegneria aerospaziale e astronautica;LM-20;M;1
2012;Specialistiche in ingegneria biomedica;LM-21;F;2
2012;Specialistiche in ingegneria biomedica;LM-21;M;5
2012;Specialistiche in ingegneria chimica;LM-22;F;1
2012;Specialistiche in ingegneria civile;LM-23;F;1
2012;Specialistiche in ingegneria civile;LM-23;M;5
2012;Specialistiche in ingegneria dell'automazione;LM-25;M;1
2012;Specialistiche in ingegneria delle telecomunicazioni;LM-27;F;4
2012;Specialistiche in ingegneria delle telecomunicazioni;LM-27;M;12
2012;Specialistiche in ingegneria elettrica;LM-28;M;2
2012;Specialistiche in ingegneria elettronica;LM-29;F;3
2012;Specialistiche in ingegneria elettronica;LM-29;M;9
2012;Specialistiche in ingegneria energetica e nucleare;LM-30;M;1
2012;Specialistiche in ingegneria gestionale;LM-31;F;5
2012;Specialistiche in ingegneria gestionale;LM-31;M;5
2012;Specialistiche in ingegneria informatica;LM-32;F;5
2012;Specialistiche in ingegneria informatica;LM-32;M;14
2012;Specialistiche in ingegneria meccanica;LM-33;F;2
2012;Specialistiche in ingegneria meccanica;LM-33;M;19
2012;Specialistiche in ingegneria navale;LM-34;M;3
2012;Specialistiche in ingegneria per l'ambiente e il territorio;LM-35;F;2
2012;Specialistiche in interpretariato di conferenza;LM-94;F;7
2012;Specialistiche in lingua e cultura italiana;LM-14;F;2
2012;Specialistiche in lingua e cultura italiana;LM-14;M;2
2012;Specialistiche in lingue e letterature moderne euroamericane;LM-37;F;12
2012;Specialistiche in lingue e letterature moderne euroamericane;LM-37;M;4
2012;Specialistiche in lingue straniere per la comunicazione internazionale;LM-38;F;15
2012;Specialistiche in linguistica;LM-39;M;2
2012;Specialistiche in matematica;LM-40;M;2
2012;Specialistiche in medicina e chirurgia;LM-41;F;128
2012;Specialistiche in medicina e chirurgia;LM-41;M;132
2012;Specialistiche in medicina veterinaria;LM-42;F;33
2012;Specialistiche in medicina veterinaria;LM-42;M;13
2012;Specialistiche in musicologia e beni musicali;LM-45;F;1
2012;Specialistiche in odontoiatria e protesi dentaria;LM-46;F;12
2012;Specialistiche in odontoiatria e protesi dentaria;LM-46;M;13
2012;Specialistiche in organizzazione e gestione dei servizi per lo sport e le attivita motorie;LM-47;F;2
2012;Specialistiche in pianificazione territoriale urbanistica e ambientale;LM-48;F;1
2012;Specialistiche in pianificazione territoriale urbanistica e ambientale;LM-48;M;2
2012;Specialistiche in progettazione e gestione dei sistemi turistici;LM-49;F;1
2012;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;LM-87;F;3
2012;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;LM-87;M;1
2012;Specialistiche in psicologia;LM-51;F;12
2012;Specialistiche in psicologia;LM-51;M;2
2012;Specialistiche in pubblicita e comunicazione d'impresa;LM-59;F;3
2012;Specialistiche in pubblicita e comunicazione d'impresa;LM-59;M;2
2012;Specialistiche in relazioni internazionali;LM-52;F;12
2012;Specialistiche in relazioni internazionali;LM-52;M;9
2012;Specialistiche in scienza e ingegneria dei materiali;LM-53;F;1
2012;Specialistiche in scienze chimiche;LM-54;F;1
2012;Specialistiche in scienze chimiche;LM-54;M;3
2012;Specialistiche in scienze della comunicazione sociale e istituzionale;LM-59;F;1
2012;Specialistiche in scienze della politica;LM-62;F;3
2012;Specialistiche in scienze delle pubbliche amministrazioni;LM-63;M;1
2012;Specialistiche in scienze delle religioni;LM-64;F;1
2012;Specialistiche in scienze dell'economia;LM-56;F;12
2012;Specialistiche in scienze dell'economia;LM-56;M;4
2012;Specialistiche in scienze dello spettacolo e della produzione multimediale;LM-65;F;6
2012;Specialistiche in scienze dello spettacolo e della produzione multimediale;LM-65;M;3
2012;Specialistiche in scienze e tecnologie agroalimentari;LM-70;F;1
2012;Specialistiche in scienze e tecnologie agrozootecniche;LM-86;M;2
2012;Specialistiche in scienze e tecnologie della chimica industriale;LM-71;F;1
2012;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;LM-75;F;1
2012;Specialistiche in scienze economiche per l'ambiente e la cultura;LM-76;F;1
2012;Specialistiche in scienze economiche per l'ambiente e la cultura;LM-76;M;1
2012;Specialistiche in scienze economico-aziendali;LM-77;F;30
2012;Specialistiche in scienze economico-aziendali;LM-77;M;8
2012;Specialistiche in scienze geologiche;LM-74;F;4
2012;Specialistiche in scienze pedagogiche;LM-85;F;3
2012;Specialistiche in scienze per la cooperazione allo sviluppo;LM-81;F;2
2012;Specialistiche in sociologia;LM-88;F;2
2012;Specialistiche in statistica economica, finanziaria ed attuariale;LM-83;F;4
2012;Specialistiche in statistica economica, finanziaria ed attuariale;LM-83;M;2
2012;Specialistiche in statistica per la ricerca sperimentale;LM-82;F;1
2012;Specialistiche in storia antica;LM-84;F;1
2012;Specialistiche in storia dell'arte;LM-89;F;4
2012;Specialistiche in storia dell'arte;LM-89;M;2
2012;Specialistiche in tecniche e metodi per la societa dell'informazione;LM-91;F;2
2012;Specialistiche in tecniche e metodi per la societa dell'informazione;LM-91;M;4
2012;Specialistiche in teoria della comunicazione;LM-92;F;2
2012;Specialistiche in teorie e metodi del disegno industriale;LM-12;F;13
2012;Specialistiche in teorie e metodi del disegno industriale;LM-12;M;4
2012;Specialistiche in traduzione letteraria e in traduzione tecnico-scientifica;LM-94;F;7
2012;Specialistiche nelle scienze della difesa e della sicurezza;LM/DS;M;8
2012;Specialistiche nelle scienze delle professioni sanitarie della prevenzione;LM/SNT4;F;1
2012;Specialistiche nelle scienze delle professioni sanitarie della riabilitazione;LM/SNT2;F;1
2012;Specialistiche nelle scienze infermieristiche e ostetriche;LM/SNT1;F;5
2012;Specialistiche nelle scienze infermieristiche e ostetriche;LM/SNT1;M;2
2012;Statistica;L-41;F;6
2012;Statistica;L-41;M;1
2012;Storia;L-42;F;7
2012;Storia;L-42;M;4
2012;Storia dell'arte;LM-89;F;11
2012;Storia dell'arte;LM-89;M;2
2012;Studi europei;LM-90;F;9
2012;Studi europei;LM-90;M;6
2012;Tecniche e metodi per la societa dell'informazione;LM-91;F;1
2012;Tecniche e metodi per la societa dell'informazione;LM-91;M;1
2012;Tecnologie per la conservazione e il restauro dei beni culturali;L-43;F;3
2012;Teorie della comunicazione;LM-92;F;10
2012;Teorie della comunicazione;LM-92;M;2
2012;Teorie e metodologie dell'e-learning e della media education;LM-93;F;2
2012;Traduzione specialistica e interpretariato;LM-94;F;9
2012;Traduzione specialistica e interpretariato;LM-94;M;1
2012;Urbanistica e scienze della pianificazione territoriale e ambientale;L-21;F;3
2012;Urbanistica e scienze della pianificazione territoriale e ambientale;L-21;M;6
2011;Antropologia culturale ed etnologia;LM-1;F;3
2011;Archeologia;LM-2;M;1
2011;Architettura e ingegneria edile-architettura;LM-4;F;18
2011;Architettura e ingegneria edile-architettura;LM-4;M;14
2011;Architettura e ingegneria edile-architettura (quinquennale);LM-4cu;M;1
2011;Beni culturali;L-1;F;6
2011;Beni culturali;L-1;M;1
2011;Biologia;LM-6;F;6
2011;Biologia;LM-6;M;6
2011;Biotecnologie;L-2;F;17
2011;Biotecnologie;L-2;M;4
2011;Biotecnologie agrarie;LM-7;M;1
2011;Biotecnologie industriali;LM-8;F;1
2011;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;4
2011;Biotecnologie mediche, veterinarie e farmaceutiche;LM-9;M;2
2011;Classe non definita;99999;F;1
2011;Classe non definita;LM-13;F;5
2011;Classe non definita;LM-13;M;11
2011;Classe non definita;LM-14;F;3
2011;Classe non definita;LM-17;M;1
2011;Classe non definita;LM-23;F;3
2011;Classe non definita;LM-23;M;3
2011;Classe non definita;LM-29;F;2
2011;Classe non definita;LM-29;M;3
2011;Classe non definita;LM-32;M;1
2011;Classe non definita;LM-33;M;1
2011;Classe non definita;LM-34;M;1
2011;Classe non definita;LM-37;F;7
2011;Classe non definita;LM-37;M;2
2011;Classe non definita;LM-4;F;1
2011;Classe non definita;LM-41;F;12
2011;Classe non definita;LM-41;M;22
2011;Classe non definita;LM-45;F;1
2011;Classe non definita;LM-46;F;3
2011;Classe non definita;LM-46;M;2
2011;Classe non definita;LM-48;M;1
2011;Classe non definita;LM-4cu;F;4
2011;Classe non definita;LM-4cu;M;4
2011;Classe non definita;LM-51;F;2
2011;Classe non definita;LM-52;F;1
2011;Classe non definita;LM-52;M;5
2011;Classe non definita;LM-56;M;3
2011;Classe non definita;LM-6;F;4
2011;Classe non definita;LM-6;M;1
2011;Classe non definita;LM-69;M;1
2011;Classe non definita;LM-73;M;1
2011;Classe non definita;LM-74;M;1
2011;Classe non definita;LM-77;F;3
2011;Classe non definita;LM-77;M;3
2011;Classe non definita;LM-78;F;3
2011;Classe non definita;LM-78;M;1
2011;Classe non definita;LM-84;F;1
2011;Classe non definita;LM-85;F;4
2011;Classe non definita;LM-88;F;1
2011;Classe non definita;LMG/01;F;11
2011;Classe non definita;LMG/01;M;6
2011;Design;LM-12;M;1
2011;Diagnostica per la conservazione dei beni culturali;L-43;F;1
2011;Diagnostica per la conservazione dei beni culturali;L-43;M;1
2011;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;7
2011;Discipline delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;5
2011;Disegno industriale;L-4;F;51
2011;Disegno industriale;L-4;M;28
2011;Filologia moderna;LM-14;F;23
2011;Filologia moderna;LM-14;M;10
2011;Filosofia;L-5;F;5
2011;Filosofia;L-5;M;9
2011;Finanza;LM-16;F;18
2011;Finanza;LM-16;M;13
2011;Fisica;LM-17;M;3
2011;Geografia;L-6;F;3
2011;Geografia;L-6;M;1
2011;Informatica;LM-18;F;9
2011;Informatica;LM-18;M;19
2011;Informazione e sistemi editoriali;LM-19;F;4
2011;Ingegneria biomedica;LM-21;F;1
2011;Ingegneria chimica;LM-22;F;6
2011;Ingegneria chimica;LM-22;M;16
2011;Ingegneria civile;LM-23;M;1
2011;Ingegneria civile e ambientale;L-7;F;9
2011;Ingegneria civile e ambientale;L-7;M;15
2011;Ingegneria dei sistemi edilizi;LM-24;F;5
2011;Ingegneria dei sistemi edilizi;LM-24;M;10
2011;Ingegneria delle telecomunicazioni;LM-27;F;1
2011;Ingegneria delle telecomunicazioni;LM-27;M;7
2011;Ingegneria dell'informazione;L-8;F;43
2011;Ingegneria dell'informazione;L-8;M;135
2011;Ingegneria elettrica;LM-28;M;1
2011;Ingegneria elettronica;LM-29;M;1
2011;Ingegneria gestionale;LM-31;F;3
2011;Ingegneria gestionale;LM-31;M;2
2011;Ingegneria industriale;L-9;F;58
2011;Ingegneria industriale;L-9;M;164
2011;Ingegneria informatica;LM-32;F;2
2011;Ingegneria informatica;LM-32;M;25
2011;Ingegneria meccanica;LM-33;F;1
2011;Ingegneria meccanica;LM-33;M;1
2011;Lettere;L-10;F;64
2011;Lettere;L-10;M;19
2011;Lingue e culture moderne;L-11;F;176
2011;Lingue e culture moderne;L-11;M;30
2011;Lingue e letterature moderne europee e americane;LM-37;F;30
2011;Lingue e letterature moderne europee e americane;LM-37;M;4
2011;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;F;16
2011;Lingue moderne per la comunicazione e la cooperazione internazionale;LM-38;M;2
2011;Linguistica;LM-39;F;9
2011;Linguistica;LM-39;M;1
2011;Magistrali in giurisprudenza;LMG/01;F;62
2011;Magistrali in giurisprudenza;LMG/01;M;25
2011;Matematica;LM-40;F;2
2011;Matematica;LM-40;M;1
2011;Mediazione linguistica;L-12;F;21
2011;Mediazione linguistica;L-12;M;2
2011;Medicina e chirurgia;LM-41;F;37
2011;Medicina e chirurgia;LM-41;M;20
2011;Modellistica matematico-fisica per l'ingegneria;LM-44;F;4
2011;Modellistica matematico-fisica per l'ingegneria;LM-44;M;15
2011;Musicologia e beni musicali;LM-45;F;1
2011;Organizzazione e gestione dei servizi per lo sport e le attività motorie;LM-47;M;1
2011;Pianificazione territoriale urbanistica e ambientale;LM-48;F;3
2011;Pianificazione territoriale urbanistica e ambientale;LM-48;M;1
2011;Professioni sanitarie della prevenzione;L/SNT4;F;5
2011;Professioni sanitarie della riabilitazione;L/SNT2;F;25
2011;Professioni sanitarie della riabilitazione;L/SNT2;M;23
2011;Professioni sanitarie tecniche;L/SNT3;F;32
2011;Professioni sanitarie tecniche;L/SNT3;M;7
2011;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;F;320
2011;Professioni sanitarie, infermieristiche e professione sanitaria ostetrica;L/SNT1;M;40
2011;Progettazione e gestione dei sistemi turistici;LM-49;F;5
2011;Progettazione e gestione dei sistemi turistici;LM-49;M;2
2011;Programmazione e gestione dei servizi educativi;LM-50;F;2
2011;Programmazione e gestione dei servizi educativi;LM-50;M;1
2011;Psicologia;LM-51;F;32
2011;Psicologia;LM-51;M;5
2011;Relazioni internazionali;LM-52;F;34
2011;Relazioni internazionali;LM-52;M;18
2011;Scienza e ingegneria dei materiali;LM-53;F;1
2011;Scienze biologiche;L-13;F;26
2011;Scienze biologiche;L-13;M;11
2011;Scienze chimiche;LM-54;F;2
2011;Scienze cognitive;LM-55;F;2
2011;Scienze cognitive;LM-55;M;2
2011;Scienze dei beni culturali;L-1;F;21
2011;Scienze dei beni culturali;L-1;M;10
2011;Scienze dei servizi giuridici;L-14;F;9
2011;Scienze dei servizi giuridici;L-14;M;6
2011;Scienze del servizio sociale;L-39;F;23
2011;Scienze del servizio sociale;L-39;M;3
2011;Scienze del turismo;L-15;F;27
2011;Scienze del turismo;L-15;M;12
2011;Scienze della comunicazione;L-20;F;100
2011;Scienze della comunicazione;L-20;M;30
2011;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;F;11
2011;Scienze della comunicazione pubblica, d'impresa e pubblicità;LM-59;M;5
2011;Scienze della difesa e della sicurezza;L/DS;M;11
2011;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;F;25
2011;Scienze della Formazione Primaria - Quadriennale;LM-85 bis;M;1
2011;Scienze della mediazione linguistica;L-12;F;129
2011;Scienze della mediazione linguistica;L-12;M;21
2011;Scienze della natura;LM-60;F;1
2011;Scienze della natura;LM-60;M;1
2011;Scienze della nutrizione umana;LM-61;F;1
2011;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;F;1
2011;Scienze della pianificazione territoriale, urbanistica, paesaggistica e ambientale;L-21;M;2
2011;Scienze della politica;LM-62;F;8
2011;Scienze della politica;LM-62;M;8
2011;Scienze della Terra;L-34;F;1
2011;Scienze dell'amministrazione;L-16;F;9
2011;Scienze dell'amministrazione;L-16;M;7
2011;Scienze dell'amministrazione e dell'organizzazione;L-16;F;1
2011;Scienze dell'amministrazione e dell'organizzazione;L-16;M;3
2011;Scienze dell'architettura;L-17;F;14
2011;Scienze dell'architettura;L-17;M;14
2011;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;F;51
2011;Scienze dell'architettura e dell'ingegneria edile;L-17/L-23;M;52
2011;Scienze delle attivita motorie e sportive;L-22;F;8
2011;Scienze delle attivita motorie e sportive;L-22;M;17
2011;Scienze delle attività motorie e sportive;L-22;F;1
2011;Scienze delle attività motorie e sportive;L-22;M;1
2011;Scienze delle pubbliche amministrazioni;LM-63;F;2
2011;Scienze dell'economia;LM-56;F;19
2011;Scienze dell'economia;LM-56;M;15
2011;Scienze dell'economia e della gestione aziendale;L-18;F;235
2011;Scienze dell'economia e della gestione aziendale;L-18;M;165
2011;Scienze dell'educazione degli adulti e della formazione continua;LM-57;F;1
2011;Scienze dell'educazione e della formazione;L-19;F;62
2011;Scienze dell'educazione e della formazione;L-19;M;10
2011;Scienze dello spettacolo e produzione multimediale;LM-65;F;7
2011;Scienze dello spettacolo e produzione multimediale;LM-65;M;1
2011;Scienze e tecniche dell'edilizia;L-23;M;1
2011;Scienze e tecniche dello sport;LM-68;F;1
2011;Scienze e tecniche psicologiche;L-24;F;54
2011;Scienze e tecniche psicologiche;L-24;M;15
2011;Scienze e tecnologie agrarie;LM-69;F;6
2011;Scienze e tecnologie agrarie;LM-69;M;14
2011;Scienze e tecnologie agrarie e forestali;L-25;F;2
2011;Scienze e tecnologie agrarie e forestali;L-25;M;9
2011;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;F;17
2011;Scienze e tecnologie agrarie, agroalimentari e forestali;L-25/L-26;M;14
2011;Scienze e tecnologie alimentari;L-26;F;2
2011;Scienze e tecnologie alimentari;L-26;M;3
2011;Scienze e tecnologie chimiche;L-27;F;8
2011;Scienze e tecnologie chimiche;L-27;M;8
2011;Scienze e tecnologie della chimica industriale;LM-71;F;1
2011;Scienze e tecnologie della chimica industriale;LM-71;M;2
2011;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;F;35
2011;Scienze e tecnologie delle arti figurative, della musica, dello spettacolo e della moda;L-3;M;16
2011;Scienze e tecnologie farmaceutiche;L-29;F;7
2011;Scienze e tecnologie farmaceutiche;L-29;M;4
2011;Scienze e tecnologie fisiche;L-30;F;6
2011;Scienze e tecnologie fisiche;L-30;M;4
2011;Scienze e tecnologie forestali ed ambientali;LM-73;F;2
2011;Scienze e tecnologie forestali ed ambientali;LM-73;M;5
2011;Scienze e tecnologie informatiche;L-31;F;6
2011;Scienze e tecnologie informatiche;L-31;M;29
2011;Scienze e tecnologie per l'ambiente e la natura;L-32;F;1
2011;Scienze e tecnologie per l'ambiente e la natura;L-32;M;1
2011;Scienze e tecnologie zootecniche e delle produzioni animali;L-38;F;1
2011;Scienze e tecnologie zootecniche e delle produzioni animali;L-38;M;1
2011;Scienze economiche;L-33;F;204
2011;Scienze economiche;L-33;M;136
2011;Scienze economiche per l'ambiente e la cultura;LM-76;F;7
2011;Scienze economiche per l'ambiente e la cultura;LM-76;M;3
2011;Scienze economico-aziendali;LM-77;F;59
2011;Scienze economico-aziendali;LM-77;M;36
2011;Scienze filosofiche;LM-78;F;3
2011;Scienze filosofiche;LM-78;M;4
2011;Scienze geografiche;L-6;F;1
2011;Scienze geografiche;L-6;M;3
2011;Scienze geologiche;L-34;F;2
2011;Scienze geologiche;L-34;M;1
2011;Scienze giuridiche;L-14;F;21
2011;Scienze giuridiche;L-14;M;9
2011;Scienze matematiche;L-35;F;9
2011;Scienze matematiche;L-35;M;3
2011;Scienze pedagogiche;LM-85;F;5
2011;Scienze pedagogiche;LM-85;M;1
2011;Scienze per la conservazione dei beni culturali;LM-11;F;1
2011;Scienze per la cooperazione allo sviluppo;LM-81;F;9
2011;Scienze per la cooperazione allo sviluppo;LM-81;M;1
2011;Scienze politiche e delle relazioni internazionali;L-36;F;89
2011;Scienze politiche e delle relazioni internazionali;L-36;M;75
2011;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;F;9
2011;Scienze sociali per la cooperazione, lo sviluppo e la pace;L-37;M;4
2011;Scienze sociologiche;L-40;F;7
2011;Scienze sociologiche;L-40;M;4
2011;Scienze statistiche;L-41;F;2
2011;Scienze statistiche;L-41;M;2
2011;Scienze statistiche attuariali e finanziarie;LM-83;M;2
2011;Scienze storiche;L-42;F;8
2011;Scienze storiche;L-42;M;3
2011;Scienze storiche;LM-84;F;1
2011;Scienze storiche;LM-84;M;4
2011;Scienze zootecniche e tecnologie  animali;LM-86;M;1
2011;Servizio sociale;L-39;F;6
2011;Servizio sociale e politiche sociali;LM-87;F;2
2011;Sociologia;L-40;F;12
2011;Sociologia;L-40;M;4
2011;Sociologia e ricerca sociale;LM-88;F;2
2011;Sociologia e ricerca sociale;LM-88;M;3
2011;Specialistiche in antropologia culturale ed etnologia;LM-1;F;2
2011;Specialistiche in antropologia culturale ed etnologia;LM-1;M;1
2011;Specialistiche in archeologia;LM-2;F;2
2011;Specialistiche in archeologia;LM-2;M;2
2011;Specialistiche in architettura del paesaggio;LM-3;F;1
2011;Specialistiche in architettura e ingegneria edile;LM-4;F;42
2011;Specialistiche in architettura e ingegneria edile;LM-4;M;30
2011;Specialistiche in biologia;LM-6;F;15
2011;Specialistiche in biologia;LM-6;M;3
2011;Specialistiche in biotecnologie industriali;LM-8;M;3
2011;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;LM-9;F;9
2011;Specialistiche in biotecnologie mediche, veterinarie e farmaceutiche;LM-9;M;4
2011;Specialistiche in conservazione e restauro del patrimonio storico-artistico;LM-11;F;1
2011;Specialistiche in editoria, comunicazione multimediale e giornalismo;LM-19;F;4
2011;Specialistiche in editoria, comunicazione multimediale e giornalismo;LM-19;M;1
2011;Specialistiche in farmacia e farmacia industriale;LM-13;F;103
2011;Specialistiche in farmacia e farmacia industriale;LM-13;M;60
2011;Specialistiche in filologia e letterature dell'antichita;LM-15;F;1
2011;Specialistiche in filologia moderna;LM-14;F;12
2011;Specialistiche in filosofia teoretica, morale, politica ed estetica;LM-78;F;1
2011;Specialistiche in filosofia teoretica, morale, politica ed estetica;LM-78;M;2
2011;Specialistiche in finanza;LM-16;F;14
2011;Specialistiche in finanza;LM-16;M;3
2011;Specialistiche in fisica;LM-17;F;4
2011;Specialistiche in fisica;LM-17;M;1
2011;Specialistiche in giurisprudenza;LM/SC-GIUR;F;19
2011;Specialistiche in giurisprudenza;LM/SC-GIUR;M;15
2011;Specialistiche in informatica;LM-18;F;2
2011;Specialistiche in informatica;LM-18;M;8
2011;Specialistiche in ingegneria aerospaziale e astronautica;LM-20;F;2
2011;Specialistiche in ingegneria aerospaziale e astronautica;LM-20;M;6
2011;Specialistiche in ingegneria biomedica;LM-21;F;3
