AnnoS;AteneoCOD;AteneoNOME;Continente;Diploma_Paese;CODIstatPaese;Lau_D
2019;1502;Milano Politecnico;Europa;Bulgaria;209;9
2019;5801;Roma La Sapienza;Europa;Bulgaria;209;5
2019;4801;Firenze;Europa;Cipro;315;5
2019;3701;Bologna;Europa;Croazia;250;7
2019;1503;Milano Bocconi;Europa;Croazia;250;6
2019;3201;Trieste;Europa;Croazia;250;40
2019;3001;Udine;Europa;Croazia;250;11
2019;1601;Bergamo;Europa;Federazione russa;245;5
2019;3701;Bologna;Europa;Federazione russa;245;31
2019;7801;Calabria;Europa;Federazione russa;245;7
2019;4801;Firenze;Europa;Federazione russa;245;10
2019;1001;Genova;Europa;Federazione russa;245;11
2019;1501;Milano;Europa;Federazione russa;245;30
2019;1502;Milano Politecnico;Europa;Federazione russa;245;11
2019;2801;Padova;Europa;Federazione russa;245;8
2019;5001;Pisa;Europa;Federazione russa;245;7
2019;5801;Roma La Sapienza;Europa;Federazione russa;245;36
2019;5805;Roma Luiss;Europa;Federazione russa;245;5
2019;5802;Roma Tor Vergata;Europa;Federazione russa;245;5
2019;5807;Roma Tre;Europa;Federazione russa;245;7
2019;101;Torino;Europa;Federazione russa;245;9
2019;2201;Trento;Europa;Federazione russa;245;6
2019;2301;Verona;Europa;Federazione russa;245;6
2019;701;Aosta;Europa;Francia;215;16
2019;3701;Bologna;Europa;Francia;215;30
2019;4801;Firenze;Europa;Francia;215;16
2019;1001;Genova;Europa;Francia;215;7
2019;1501;Milano;Europa;Francia;215;21
2019;1503;Milano Bocconi;Europa;Francia;215;95
2019;1504;Milano Cattolica;Europa;Francia;215;15
2019;1502;Milano Politecnico;Europa;Francia;215;7
2019;2801;Padova;Europa;Francia;215;6
2019;5801;Roma La Sapienza;Europa;Francia;215;23
2019;5805;Roma Luiss;Europa;Francia;215;15
2019;101;Torino;Europa;Francia;215;44
2019;102;Torino Politecnico;Europa;Francia;215;46
2019;2201;Trento;Europa;Francia;215;7
2019;3001;Udine;Europa;Francia;215;5
2019;3701;Bologna;Europa;Germania;216;25
2019;2101;Bolzano;Europa;Germania;216;56
2019;4801;Firenze;Europa;Germania;216;8
2019;1001;Genova;Europa;Germania;216;6
2019;1501;Milano;Europa;Germania;216;13
2019;1503;Milano Bocconi;Europa;Germania;216;40
2019;1504;Milano Cattolica;Europa;Germania;216;10
2019;1801;Pavia;Europa;Germania;216;18
2019;5801;Roma La Sapienza;Europa;Germania;216;12
2019;5802;Roma Tor Vergata;Europa;Germania;216;13
2019;101;Torino;Europa;Germania;216;6
2019;2201;Trento;Europa;Germania;216;10
2019;3701;Bologna;Europa;Grecia;220;19
2019;4302;Camerino;Europa;Grecia;220;16
2019;6901;Chieti e Pescara;Europa;Grecia;220;16
2019;3801;Ferrara;Europa;Grecia;220;5
2019;1001;Genova;Europa;Grecia;220;6
2019;1503;Milano Bocconi;Europa;Grecia;220;16
2019;5801;Roma La Sapienza;Europa;Grecia;220;14
2019;101;Torino;Europa;Grecia;220;5
2019;4101;Urbino;Europa;Grecia;220;12
2019;1801;Pavia;Europa;Irlanda;221;6
2019;3701;Bologna;Europa;Macedonia del Nord;253;5
2019;1503;Milano Bocconi;Europa;Macedonia del Nord;253;8
2019;1601;Bergamo;Europa;Moldova;254;6
2019;3701;Bologna;Europa;Moldova;254;6
2019;1701;Brescia;Europa;Moldova;254;5
2019;3801;Ferrara;Europa;Moldova;254;7
2019;1501;Milano;Europa;Moldova;254;5
2019;3601;Modena e Reggio Emilia;Europa;Moldova;254;6
2019;2801;Padova;Europa;Moldova;254;10
2019;3401;Parma;Europa;Moldova;254;9
2019;5801;Roma La Sapienza;Europa;Moldova;254;9
2019;2301;Verona;Europa;Moldova;254;7
2019;7201;Bari;Europa;Montenegro;270;11
2019;5801;Roma La Sapienza;Europa;Montenegro;270;6
2019;3701;Bologna;Europa;Norvegia;231;11
2019;3701;Bologna;Europa;Paesi Bassi;232;18
2019;1501;Milano;Europa;Paesi Bassi;232;7
2019;3701;Bologna;Europa;Polonia;233;8
2019;1501;Milano;Europa;Polonia;233;8
2019;1503;Milano Bocconi;Europa;Polonia;233;10
2019;5801;Roma La Sapienza;Europa;Polonia;233;5
2019;3701;Bologna;Europa;Portogallo;234;8
2019;3701;Bologna;Europa;Regno Unito;219;12
2019;1501;Milano;Europa;Regno Unito;219;7
2019;1503;Milano Bocconi;Europa;Regno Unito;219;53
2019;5801;Roma La Sapienza;Europa;Regno Unito;219;5
2019;5805;Roma Luiss;Europa;Regno Unito;219;5
2019;102;Torino Politecnico;Europa;Regno Unito;219;9
2019;6601;L'Aquila;Europa;Repubblica ceca;257;6
2019;1601;Bergamo;Europa;Romania;235;6
2019;3701;Bologna;Europa;Romania;235;10
2019;4801;Firenze;Europa;Romania;235;5
2019;1001;Genova;Europa;Romania;235;5
2019;1501;Milano;Europa;Romania;235;9
2019;1504;Milano Cattolica;Europa;Romania;235;6
2019;2801;Padova;Europa;Romania;235;9
2019;5801;Roma La Sapienza;Europa;Romania;235;11
2019;5807;Roma Tre;Europa;Romania;235;6
2019;5815;Roma UNICUSANO - telematica;Europa;Romania;235;7
2019;101;Torino;Europa;Romania;235;15
2019;3701;Bologna;Europa;San Marino;236;59
2019;4101;Urbino;Europa;San Marino;236;24
2019;3701;Bologna;Europa;Serbia;271;10
2019;1503;Milano Bocconi;Europa;Serbia;271;19
2019;1502;Milano Politecnico;Europa;Serbia;271;6
2019;5801;Roma La Sapienza;Europa;Serbia;271;5
2019;3201;Trieste;Europa;Serbia;271;7
2019;3701;Bologna;Europa;Slovacchia;255;5
2019;1501;Milano;Europa;Slovacchia;255;5
2019;3201;Trieste;Europa;Slovenia;251;9
2019;3701;Bologna;Europa;Spagna;239;33
2019;5001;Pisa;Europa;Spagna;239;5
2019;5801;Roma La Sapienza;Europa;Spagna;239;8
2019;5807;Roma Tre;Europa;Spagna;239;6
2019;102;Torino Politecnico;Europa;Spagna;239;37
2019;3701;Bologna;Europa;Svizzera;241;6
2019;401;Bra Scienze Gastronomiche;Europa;Svizzera;241;7
2019;1202;Insubria;Europa;Svizzera;241;13
2019;1501;Milano;Europa;Svizzera;241;19
2019;1503;Milano Bocconi;Europa;Svizzera;241;19
2019;1504;Milano Cattolica;Europa;Svizzera;241;23
2019;1505;Milano IULM;Europa;Svizzera;241;5
2019;1502;Milano Politecnico;Europa;Svizzera;241;7
2019;1508;Milano San Raffaele;Europa;Svizzera;241;5
2019;5001;Pisa;Europa;Svizzera;241;5
2019;101;Torino;Europa;Svizzera;241;10
2019;1601;Bergamo;Europa;Turchia;351;9
2019;3701;Bologna;Europa;Turchia;351;12
2019;2701;Ca' Foscari Venezia;Europa;Turchia;351;5
2019;4801;Firenze;Europa;Turchia;351;6
2019;1501;Milano;Europa;Turchia;351;9
2019;1503;Milano Bocconi;Europa;Turchia;351;31
2019;1504;Milano Cattolica;Europa;Turchia;351;17
2019;1502;Milano Politecnico;Europa;Turchia;351;29
2019;2801;Padova;Europa;Turchia;351;12
2019;5801;Roma La Sapienza;Europa;Turchia;351;21
2019;5802;Roma Tor Vergata;Europa;Turchia;351;10
2019;102;Torino Politecnico;Europa;Turchia;351;20
2019;2201;Trento;Europa;Turchia;351;5
2019;3701;Bologna;Europa;Ucraina;243;7
2019;6601;L'Aquila;Europa;Ucraina;243;19
2019;1501;Milano;Europa;Ucraina;243;7
2019;2801;Padova;Europa;Ucraina;243;7
2019;4801;Firenze;Europa;Ungheria;244;6
2019;2201;Trento;Europa;Ungheria;244;5
2019;6001;Cassino;non disponibile;non disponibile;998;9
2019;8701;Catania;non disponibile;non disponibile;998;6
2019;1504;Milano Cattolica;non disponibile;non disponibile;998;13
2019;2801;Padova;non disponibile;non disponibile;998;17
2019;5805;Roma Luiss;non disponibile;non disponibile;998;5
2019;6701;Teramo;non disponibile;non disponibile;998;14
2018;5807;Roma Tre;Africa;Angola;402;5
2018;3701;Bologna;Africa;Camerun;411;48
2018;1701;Brescia;Africa;Camerun;411;6
2018;3801;Ferrara;Africa;Camerun;411;19
2018;4801;Firenze;Africa;Camerun;411;18
2018;1001;Genova;Africa;Camerun;411;24
2018;1501;Milano;Africa;Camerun;411;5
2018;1502;Milano Politecnico;Africa;Camerun;411;5
2018;3601;Modena e Reggio Emilia;Africa;Camerun;411;28
2018;2801;Padova;Africa;Camerun;411;11
2018;3401;Parma;Africa;Camerun;411;40
2018;1801;Pavia;Africa;Camerun;411;16
2018;5401;Perugia;Africa;Camerun;411;11
2018;5001;Pisa;Africa;Camerun;411;7
2018;5801;Roma La Sapienza;Africa;Camerun;411;8
2018;5201;Siena;Africa;Camerun;411;7
2018;101;Torino;Africa;Camerun;411;15
2018;102;Torino Politecnico;Africa;Camerun;411;18
2018;2201;Trento;Africa;Camerun;411;5
2018;5801;Roma La Sapienza;Africa;Congo;418;5
2018;3701;Bologna;Africa;Egitto;419;8
2018;7801;Calabria;Africa;Egitto;419;7
2018;1501;Milano;Africa;Egitto;419;7
2018;5801;Roma La Sapienza;Africa;Egitto;419;11
2018;5813;Roma UNINETTUNO - telematica;Africa;Egitto;419;5
2018;2201;Trento;Africa;Etiopia;420;12
2018;4302;Camerino;Africa;Ghana;423;5
2018;5201;Siena;Africa;Ghana;423;11
2018;5403;Perugia Stranieri;Africa;Libia;431;13
2018;9201;Cagliari;Africa;Marocco;436;5
2018;101;Torino;Africa;Marocco;436;12
2018;102;Torino Politecnico;Africa;Marocco;436;5
2018;1501;Milano;Africa;Nigeria;443;6
2018;101;Torino;Africa;Nigeria;443;6
2018;7801;Calabria;Africa;Sudan;455;7
2018;4201;Marche;Africa;Sudan;455;5
2018;3801;Ferrara;Africa;Togo;458;6
2018;3201;Trieste;Africa;Togo;458;6
2018;3801;Ferrara;Africa;Tunisia;460;5
2018;5801;Roma La Sapienza;Africa;Uganda;461;9
2018;3701;Bologna;America;Argentina;602;13
2018;6501;Salerno;America;Argentina;602;15
2018;3701;Bologna;America;Brasile;605;11
2018;4801;Firenze;America;Brasile;605;5
2018;1501;Milano;America;Brasile;605;13
2018;1503;Milano Bocconi;America;Brasile;605;11
2018;1504;Milano Cattolica;America;Brasile;605;6
2018;2801;Padova;America;Brasile;605;13
2018;5401;Perugia;America;Brasile;605;5
2018;101;Torino;America;Brasile;605;8
2018;5801;Roma La Sapienza;America;Cile;606;5
2018;3701;Bologna;America;Colombia;608;18
2018;4801;Firenze;America;Colombia;608;6
2018;1504;Milano Cattolica;America;Colombia;608;5
2018;2801;Padova;America;Colombia;608;6
2018;5801;Roma La Sapienza;America;Colombia;608;6
2018;102;Torino Politecnico;America;Colombia;608;5
2018;1001;Genova;America;Ecuador;609;7
2018;1509;Milano Bicocca;America;Ecuador;609;5
2018;3701;Bologna;America;Messico;527;10
2018;1504;Milano Cattolica;America;Messico;527;5
2018;3701;Bologna;America;Perù;615;10
2018;4801;Firenze;America;Perù;615;5
2018;1501;Milano;America;Perù;615;5
2018;5801;Roma La Sapienza;America;Perù;615;5
2018;3701;Bologna;America;Stati Uniti d'America;536;16
2018;1501;Milano;America;Stati Uniti d'America;536;5
2018;1503;Milano Bocconi;America;Stati Uniti d'America;536;41
2018;1504;Milano Cattolica;America;Stati Uniti d'America;536;6
2018;2801;Padova;America;Stati Uniti d'America;536;6
2018;5801;Roma La Sapienza;America;Stati Uniti d'America;536;9
2018;5805;Roma Luiss;America;Stati Uniti d'America;536;11
2018;101;Torino;America;Stati Uniti d'America;536;7
2018;5801;Roma La Sapienza;America;Venezuela;619;13
2018;3701;Bologna;Asia;Azerbaigian;359;11
2018;5801;Roma La Sapienza;Asia;Azerbaigian;359;20
2018;5802;Roma Tor Vergata;Asia;Azerbaigian;359;6
2018;3701;Bologna;Asia;Bangladesh;305;5
2018;2201;Trento;Asia;Bangladesh;305;7
2018;3701;Bologna;Asia;Cina;314;131
2018;2701;Ca' Foscari Venezia;Asia;Cina;314;5
2018;7801;Calabria;Asia;Cina;314;11
2018;4302;Camerino;Asia;Cina;314;12
2018;4801;Firenze;Asia;Cina;314;59
2018;1001;Genova;Asia;Cina;314;70
2018;1501;Milano;Asia;Cina;314;77
2018;1509;Milano Bicocca;Asia;Cina;314;21
2018;1503;Milano Bocconi;Asia;Cina;314;7
2018;1502;Milano Politecnico;Asia;Cina;314;71
2018;3601;Modena e Reggio Emilia;Asia;Cina;314;7
2018;2801;Padova;Asia;Cina;314;14
2018;1801;Pavia;Asia;Cina;314;20
2018;5403;Perugia Stranieri;Asia;Cina;314;18
2018;5001;Pisa;Asia;Cina;314;22
2018;5801;Roma La Sapienza;Asia;Cina;314;22
2018;5202;Siena Stranieri;Asia;Cina;314;5
2018;101;Torino;Asia;Cina;314;32
2018;102;Torino Politecnico;Asia;Cina;314;152
2018;3001;Udine;Asia;Cina;314;7
2018;2702;Venezia Iuav;Asia;Cina;314;9
2018;3701;Bologna;Asia;India;330;29
2018;1001;Genova;Asia;India;330;14
2018;6601;L'Aquila;Asia;India;330;8
2018;1503;Milano Bocconi;Asia;India;330;5
2018;3601;Modena e Reggio Emilia;Asia;India;330;6
2018;5001;Pisa;Asia;India;330;9
2018;5801;Roma La Sapienza;Asia;India;330;21
2018;5803;Roma LUMSA;Asia;India;330;7
2018;5802;Roma Tor Vergata;Asia;India;330;7
2018;5201;Siena;Asia;India;330;12
2018;102;Torino Politecnico;Asia;India;330;5
2018;2201;Trento;Asia;India;330;5
2018;3701;Bologna;Asia;Iran;332;60
2018;4801;Firenze;Asia;Iran;332;34
2018;1001;Genova;Asia;Iran;332;17
2018;6601;L'Aquila;Asia;Iran;332;5
2018;1501;Milano;Asia;Iran;332;18
2018;1502;Milano Politecnico;Asia;Iran;332;24
2018;2801;Padova;Asia;Iran;332;5
2018;5401;Perugia;Asia;Iran;332;9
2018;5001;Pisa;Asia;Iran;332;7
2018;5801;Roma La Sapienza;Asia;Iran;332;46
2018;5807;Roma Tre;Asia;Iran;332;9
2018;5201;Siena;Asia;Iran;332;9
2018;101;Torino;Asia;Iran;332;12
2018;102;Torino Politecnico;Asia;Iran;332;19
2018;7801;Calabria;Asia;Iraq;333;6
2018;3701;Bologna;Asia;Israele;334;11
2018;9201;Cagliari;Asia;Israele;334;5
2018;4801;Firenze;Asia;Israele;334;6
2018;1001;Genova;Asia;Israele;334;5
2018;6601;L'Aquila;Asia;Israele;334;10
2018;8301;Messina;Asia;Israele;334;7
2018;1501;Milano;Asia;Israele;334;5
2018;1502;Milano Politecnico;Asia;Israele;334;14
2018;1801;Pavia;Asia;Israele;334;22
2018;5401;Perugia;Asia;Israele;334;9
2018;5001;Pisa;Asia;Israele;334;5
2018;5801;Roma La Sapienza;Asia;Israele;334;12
2018;1501;Milano;Asia;Kazakhstan;356;6
2018;3701;Bologna;Asia;Libano;337;11
2018;3801;Ferrara;Asia;Libano;337;5
2018;1001;Genova;Asia;Libano;337;19
2018;1801;Pavia;Asia;Libano;337;9
2018;5801;Roma La Sapienza;Asia;Libano;337;6
2018;102;Torino Politecnico;Asia;Libano;337;23
2018;3201;Trieste;Asia;Libano;337;24
2018;3701;Bologna;Asia;Pakistan;344;9
2018;1501;Milano;Asia;Pakistan;344;5
2018;5801;Roma La Sapienza;Asia;Pakistan;344;7
2018;5201;Siena;Asia;Pakistan;344;5
2018;102;Torino Politecnico;Asia;Pakistan;344;24
2018;2201;Trento;Asia;Pakistan;344;6
2018;5401;Perugia;Asia;Palestina;324;6
2018;102;Torino Politecnico;Asia;Uzbekistan;357;119
2018;3701;Bologna;Asia;Vietnam;353;9
2018;7801;Calabria;Asia;Vietnam;353;25
2018;5001;Pisa;Asia;Vietnam;353;5
2018;5801;Roma La Sapienza;Asia;Vietnam;353;5
2018;6201;Sannio;Asia;Vietnam;353;6
2018;2201;Trento;Asia;Vietnam;353;13
2018;7201;Bari;Europa;Albania;201;7
2018;1601;Bergamo;Europa;Albania;201;5
2018;3701;Bologna;Europa;Albania;201;20
2018;2101;Bolzano;Europa;Albania;201;5
2018;1701;Brescia;Europa;Albania;201;5
2018;6901;Chieti e Pescara;Europa;Albania;201;6
2018;4801;Firenze;Europa;Albania;201;42
2018;1001;Genova;Europa;Albania;201;28
2018;1202;Insubria;Europa;Albania;201;7
2018;4201;Marche;Europa;Albania;201;8
2018;1501;Milano;Europa;Albania;201;27
2018;1509;Milano Bicocca;Europa;Albania;201;16
2018;1503;Milano Bocconi;Europa;Albania;201;11
2018;1504;Milano Cattolica;Europa;Albania;201;11
2018;1502;Milano Politecnico;Europa;Albania;201;12
2018;3601;Modena e Reggio Emilia;Europa;Albania;201;12
2018;2801;Padova;Europa;Albania;201;15
2018;3401;Parma;Europa;Albania;201;8
2018;5401;Perugia;Europa;Albania;201;14
2018;201;Piemonte Orientale;Europa;Albania;201;11
2018;5001;Pisa;Europa;Albania;201;18
2018;5801;Roma La Sapienza;Europa;Albania;201;26
2018;5807;Roma Tre;Europa;Albania;201;6
2018;5201;Siena;Europa;Albania;201;12
2018;101;Torino;Europa;Albania;201;37
2018;102;Torino Politecnico;Europa;Albania;201;12
2018;2201;Trento;Europa;Albania;201;8
2018;3001;Udine;Europa;Albania;201;6
2018;2301;Verona;Europa;Albania;201;7
2018;3701;Bologna;Europa;Austria;203;10
2018;2101;Bolzano;Europa;Austria;203;8
2018;1503;Milano Bocconi;Europa;Austria;203;5
2018;1503;Milano Bocconi;Europa;Belgio;206;13
2018;3701;Bologna;Europa;Bielorussia;256;7
2018;1501;Milano;Europa;Bielorussia;256;9
2018;5801;Roma La Sapienza;Europa;Bielorussia;256;6
2018;5807;Roma Tre;Europa;Bielorussia;256;6
2018;1503;Milano Bocconi;Europa;Bulgaria;209;7
2018;1504;Milano Cattolica;Europa;Bulgaria;209;5
2018;1502;Milano Politecnico;Europa;Bulgaria;209;10
2018;3701;Bologna;Europa;Croazia;250;7
2018;1503;Milano Bocconi;Europa;Croazia;250;5
2018;3201;Trieste;Europa;Croazia;250;67
2018;3001;Udine;Europa;Croazia;250;8
2018;2702;Venezia Iuav;Europa;Croazia;250;5
2018;1601;Bergamo;Europa;Federazione russa;245;6
2018;3701;Bologna;Europa;Federazione russa;245;28
2018;4801;Firenze;Europa;Federazione russa;245;15
2018;1001;Genova;Europa;Federazione russa;245;8
2018;1501;Milano;Europa;Federazione russa;245;23
2018;1509;Milano Bicocca;Europa;Federazione russa;245;5
2018;1504;Milano Cattolica;Europa;Federazione russa;245;6
2018;1502;Milano Politecnico;Europa;Federazione russa;245;13
2018;5403;Perugia Stranieri;Europa;Federazione russa;245;5
2018;5001;Pisa;Europa;Federazione russa;245;5
2018;5801;Roma La Sapienza;Europa;Federazione russa;245;38
2018;5802;Roma Tor Vergata;Europa;Federazione russa;245;5
2018;5807;Roma Tre;Europa;Federazione russa;245;8
2018;101;Torino;Europa;Federazione russa;245;9
2018;2201;Trento;Europa;Federazione russa;245;6
2018;4101;Urbino;Europa;Federazione russa;245;5
2018;701;Aosta;Europa;Francia;215;5
2018;3701;Bologna;Europa;Francia;215;26
2018;4801;Firenze;Europa;Francia;215;14
2018;1001;Genova;Europa;Francia;215;14
2018;1501;Milano;Europa;Francia;215;13
2018;1509;Milano Bicocca;Europa;Francia;215;7
2018;1503;Milano Bocconi;Europa;Francia;215;59
2018;1504;Milano Cattolica;Europa;Francia;215;5
2018;2801;Padova;Europa;Francia;215;7
2018;5801;Roma La Sapienza;Europa;Francia;215;16
2018;5805;Roma Luiss;Europa;Francia;215;22
2018;5807;Roma Tre;Europa;Francia;215;6
2018;101;Torino;Europa;Francia;215;33
2018;102;Torino Politecnico;Europa;Francia;215;6
2018;3701;Bologna;Europa;Germania;216;23
2018;2101;Bolzano;Europa;Germania;216;55
2018;4801;Firenze;Europa;Germania;216;6
2018;1501;Milano;Europa;Germania;216;11
2018;1503;Milano Bocconi;Europa;Germania;216;19
2018;1504;Milano Cattolica;Europa;Germania;216;12
2018;1801;Pavia;Europa;Germania;216;10
2018;5801;Roma La Sapienza;Europa;Germania;216;9
2018;101;Torino;Europa;Germania;216;6
2018;2201;Trento;Europa;Germania;216;9
2018;2301;Verona;Europa;Germania;216;5
2018;7201;Bari;Europa;Grecia;220;7
2018;3701;Bologna;Europa;Grecia;220;15
2018;4302;Camerino;Europa;Grecia;220;20
2018;3801;Ferrara;Europa;Grecia;220;8
2018;1001;Genova;Europa;Grecia;220;7
2018;6601;L'Aquila;Europa;Grecia;220;5
2018;4301;Macerata;Europa;Grecia;220;5
2018;1503;Milano Bocconi;Europa;Grecia;220;7
2018;1801;Pavia;Europa;Grecia;220;5
2018;5801;Roma La Sapienza;Europa;Grecia;220;13
2018;5201;Siena;Europa;Grecia;220;9
2018;101;Torino;Europa;Grecia;220;5
2018;102;Torino Politecnico;Europa;Grecia;220;7
2018;3201;Trieste;Europa;Grecia;220;5
2018;4101;Urbino;Europa;Grecia;220;19
2018;3701;Bologna;Europa;Lituania;249;5
2018;1503;Milano Bocconi;Europa;Lussemburgo;226;5
2018;3701;Bologna;Europa;Macedonia del Nord;253;6
2018;1503;Milano Bocconi;Europa;Macedonia del Nord;253;5
2018;3401;Parma;Europa;Macedonia del Nord;253;6
2018;3001;Udine;Europa;Macedonia del Nord;253;5
2018;3701;Bologna;Europa;Moldova;254;6
2018;2701;Ca' Foscari Venezia;Europa;Moldova;254;8
2018;1501;Milano;Europa;Moldova;254;6
2018;2801;Padova;Europa;Moldova;254;8
2018;3401;Parma;Europa;Moldova;254;11
2018;101;Torino;Europa;Moldova;254;8
2018;2301;Verona;Europa;Moldova;254;7
2018;7201;Bari;Europa;Montenegro;270;7
2018;5801;Roma La Sapienza;Europa;Montenegro;270;6
2018;5807;Roma Tre;Europa;Montenegro;270;5
2018;3701;Bologna;Europa;Norvegia;231;11
2018;3701;Bologna;Europa;Paesi Bassi;232;14
2018;3701;Bologna;Europa;Polonia;233;16
2018;6601;L'Aquila;Europa;Polonia;233;7
2018;1501;Milano;Europa;Polonia;233;6
2018;5801;Roma La Sapienza;Europa;Polonia;233;7
2018;3701;Bologna;Europa;Regno Unito;219;7
2018;1501;Milano;Europa;Regno Unito;219;7
2018;1503;Milano Bocconi;Europa;Regno Unito;219;34
2018;1801;Pavia;Europa;Regno Unito;219;5
2018;5801;Roma La Sapienza;Europa;Regno Unito;219;5
2018;5805;Roma Luiss;Europa;Regno Unito;219;6
2018;6601;L'Aquila;Europa;Repubblica ceca;257;7
2018;3701;Bologna;Europa;Romania;235;14
2018;2701;Ca' Foscari Venezia;Europa;Romania;235;5
2018;4801;Firenze;Europa;Romania;235;5
2018;1001;Genova;Europa;Romania;235;6
2018;1501;Milano;Europa;Romania;235;7
2018;3601;Modena e Reggio Emilia;Europa;Romania;235;5
2018;2801;Padova;Europa;Romania;235;11
2018;5001;Pisa;Europa;Romania;235;7
2018;5801;Roma La Sapienza;Europa;Romania;235;15
2018;5803;Roma LUMSA;Europa;Romania;235;7
2018;5807;Roma Tre;Europa;Romania;235;5
2018;101;Torino;Europa;Romania;235;15
2018;2301;Verona;Europa;Romania;235;8
2018;3701;Bologna;Europa;San Marino;236;38
2018;1502;Milano Politecnico;Europa;San Marino;236;5
2018;4101;Urbino;Europa;San Marino;236;39
2018;3701;Bologna;Europa;Serbia;271;5
2018;4801;Firenze;Europa;Serbia;271;6
2018;1503;Milano Bocconi;Europa;Serbia;271;8
2018;2801;Padova;Europa;Serbia;271;5
2018;5801;Roma La Sapienza;Europa;Serbia;271;7
2018;3201;Trieste;Europa;Slovenia;251;9
2018;3701;Bologna;Europa;Spagna;239;20
2018;5801;Roma La Sapienza;Europa;Spagna;239;8
2018;5807;Roma Tre;Europa;Spagna;239;6
2018;102;Torino Politecnico;Europa;Spagna;239;20
2018;1202;Insubria;Europa;Svizzera;241;13
2018;1501;Milano;Europa;Svizzera;241;18
2018;1509;Milano Bicocca;Europa;Svizzera;241;6
2018;1503;Milano Bocconi;Europa;Svizzera;241;26
2018;1504;Milano Cattolica;Europa;Svizzera;241;8
2018;1505;Milano IULM;Europa;Svizzera;241;5
2018;1502;Milano Politecnico;Europa;Svizzera;241;7
2018;1801;Pavia;Europa;Svizzera;241;7
2018;5801;Roma La Sapienza;Europa;Svizzera;241;6
2018;5805;Roma Luiss;Europa;Svizzera;241;12
2018;3701;Bologna;Europa;Turchia;351;18
2018;1501;Milano;Europa;Turchia;351;7
2018;1503;Milano Bocconi;Europa;Turchia;351;13
2018;1504;Milano Cattolica;Europa;Turchia;351;7
2018;1502;Milano Politecnico;Europa;Turchia;351;29
2018;5801;Roma La Sapienza;Europa;Turchia;351;5
2018;5802;Roma Tor Vergata;Europa;Turchia;351;5
2018;102;Torino Politecnico;Europa;Turchia;351;11
2018;3701;Bologna;Europa;Ucraina;243;14
2018;4801;Firenze;Europa;Ucraina;243;6
2018;6601;L'Aquila;Europa;Ucraina;243;10
2018;1501;Milano;Europa;Ucraina;243;11
2018;1504;Milano Cattolica;Europa;Ucraina;243;6
2018;101;Torino;Europa;Ucraina;243;5
2018;2301;Verona;Europa;Ucraina;243;5
2018;3701;Bologna;Europa;Ungheria;244;11
2018;2201;Trento;Europa;Ungheria;244;8
2018;6001;Cassino;non disponibile;non disponibile;998;20
2018;8701;Catania;non disponibile;non disponibile;998;16
2018;1504;Milano Cattolica;non disponibile;non disponibile;998;7
2018;2801;Padova;non disponibile;non disponibile;998;21
2018;5807;Roma Tre;non disponibile;non disponibile;998;11
2018;6701;Teramo;non disponibile;non disponibile;998;20
2017;9001;Sassari;Africa;Algeria;401;8
2017;1601;Bergamo;Africa;Camerun;411;5
2017;3701;Bologna;Africa;Camerun;411;60
2017;1701;Brescia;Africa;Camerun;411;10
2017;3801;Ferrara;Africa;Camerun;411;17
2017;4801;Firenze;Africa;Camerun;411;12
2017;1001;Genova;Africa;Camerun;411;18
2017;4201;Marche;Africa;Camerun;411;8
2017;1501;Milano;Africa;Camerun;411;5
2017;1509;Milano Bicocca;Africa;Camerun;411;5
2017;1502;Milano Politecnico;Africa;Camerun;411;10
2017;3601;Modena e Reggio Emilia;Africa;Camerun;411;34
2017;2801;Padova;Africa;Camerun;411;7
2017;3401;Parma;Africa;Camerun;411;48
2017;1801;Pavia;Africa;Camerun;411;30
2017;5401;Perugia;Africa;Camerun;411;13
2017;5801;Roma La Sapienza;Africa;Camerun;411;7
2017;5201;Siena;Africa;Camerun;411;5
2017;101;Torino;Africa;Camerun;411;9
2017;102;Torino Politecnico;Africa;Camerun;411;36
2017;2201;Trento;Africa;Camerun;411;7
2017;3201;Trieste;Africa;Camerun;411;6
2017;3001;Udine;Africa;Camerun;411;5
2017;4101;Urbino;Africa;Camerun;411;7
2017;5401;Perugia;Africa;Congo;418;7
2017;3701;Bologna;Africa;Egitto;419;5
2017;7801;Calabria;Africa;Egitto;419;6
2017;1501;Milano;Africa;Egitto;419;8
2017;5801;Roma La Sapienza;Africa;Egitto;419;7
2017;5813;Roma UNINETTUNO - telematica;Africa;Egitto;419;8
2017;5201;Siena;Africa;Egitto;419;5
2017;102;Torino Politecnico;Africa;Egitto;419;5
2017;3701;Bologna;Africa;Etiopia;420;6
2017;2201;Trento;Africa;Etiopia;420;25
2017;5201;Siena;Africa;Ghana;423;14
2017;3001;Udine;Africa;Guinea equatoriale;427;5
2017;5403;Perugia Stranieri;Africa;Libia;431;9
2017;1601;Bergamo;Africa;Marocco;436;5
2017;3701;Bologna;Africa;Marocco;436;8
2017;1501;Milano;Africa;Marocco;436;7
2017;101;Torino;Africa;Marocco;436;14
2017;102;Torino Politecnico;Africa;Marocco;436;5
2017;3701;Bologna;Africa;Nigeria;443;6
2017;5201;Siena;Africa;Togo;458;7
2017;3201;Trieste;Africa;Togo;458;5
2017;7801;Calabria;Africa;Tunisia;460;8
2017;5001;Pisa;Africa;Tunisia;460;6
