AnnoS;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;SedeP;Sesso;Lau
2007;8301;Messina;39;Promotore turistico delle risorse ambientali e culturali;MESSINA;83;F;9
2007;8301;Messina;38;Storia;MESSINA;83;F;9
2007;8301;Messina;24;Informazione scientifica sul farmaco;MESSINA;83;M;9
2007;8301;Messina;15;Scienze politiche;MESSINA;83;F;9
2007;8201;Palermo;20;Agricoltura biologica;PALERMO;82;F;9
2007;8201;Palermo;12;Biologia marina;TRAPANI;81;M;9
2007;8201;Palermo;11;Operatore del turismo culturale;CEFALU';82;M;9
2007;8201;Palermo;14;Tecnica pubblicitaria;PALERMO;82;M;9
2007;8201;Palermo;04/S;Architettura;AGRIGENTO;84;M;9
2007;8201;Palermo;06/S;Biologia cellulare e molecolare;PALERMO;82;M;9
2007;8201;Palermo;7;Sistemi informativi territoriali (in teledidattica);PALERMO;82;M;9
2007;8201;Palermo;08/S;Biotecnologie per l'industria e la ricerca scientifica;PALERMO;82;F;9
2007;7601;Basilicata;20;Scienze forestali e ambientali;POTENZA;76;F;9
2007;7601;Basilicata;20;Tecnologie agrarie;POTENZA;76;M;9
2007;7601;Basilicata;8;Ingegneria per l'ambiente e il territorio;MATERA;77;F;9
2007;7601;Basilicata;9;Ingegneria delle telecomunicazioni;MATERA;77;M;9
2007;7501;Salento;99999;Scienze biologiche;LECCE;75;M;9
2007;7601;Basilicata;4;Ingegneria edile;MATERA;77;F;9
2007;7501;Salento;99999;Materie letterarie;LECCE;75;F;9
2007;7501;Salento;61/S;Ingegneria dei materiali;LECCE;75;F;9
2007;7501;Salento;61/S;Ingegneria dei materiali;LECCE;75;M;9
2007;7501;Salento;70/S;Scienze politiche, comunitarie e delle relazioni internazionali;LECCE;75;F;9
2007;7501;Salento;89/S;Sociologia e ricerca sociale;LECCE;75;F;9
2007;7801;Calabria;32/S;Ingegneria elettronica;RENDE;78;M;9
2007;7801;Calabria;29/S;Ingegneria dell'automazione;RENDE;78;M;9
2007;7801;Calabria;27;Scienze naturali;RENDE;78;M;9
2007;7801;Calabria;10;Ingegneria chimica;RENDE;78;M;9
2007;7801;Calabria;9;Ingegneria gestionale;CROTONE;101;M;9
2007;7601;Basilicata;99999;Scienze della formazione primaria;MATERA;77;M;9
2007;7901;Catanzaro;84/S;Management e consulenza aziendale;CATANZARO;79;M;9
2007;7901;Catanzaro;6;Operatore di servizio sociale;CATANZARO;79;M;9
2007;7801;Calabria;99999;Ingegneria gestionale;RENDE;78;M;9
2007;7801;Calabria;99999;Scienze geologiche;RENDE;78;M;9
2007;7801;Calabria;99999;Scienze economiche e sociali;RENDE;78;F;9
2007;7801;Calabria;99999;Filosofia;RENDE;78;F;9
2007;7801;Calabria;38/S;Ingegneria per l'ambiente e il territorio;RENDE;78;M;9
2007;7901;Catanzaro;SNT3/S;Scienze delle professioni sanitarie tecniche assistenziali;CATANZARO;79;F;9
2007;8001;Reggio Calabria;10/S;Conservazione dei beni architettonici e ambientali;REGGIO DI CALABRIA;80;F;9
2007;7901;Catanzaro;SNT3;Tecniche di radiologia medica, per immagini e radioterapia;CATANZARO;79;F;9
2007;8001;Reggio Calabria;99999;Scienze e tecnologie agrarie;REGGIO DI CALABRIA;80;M;9
2007;8001;Reggio Calabria;77/S;Scienze e tecnologie agrarie;REGGIO DI CALABRIA;80;M;9
2007;9201;Cagliari;99999;Economia aziendale;CAGLIARI;92;M;9
2007;9201;Cagliari;99999;Ingegneria per l'ambiente e il territorio;CAGLIARI;92;F;9
2007;9201;Cagliari;70/S;Scienze politiche;CAGLIARI;92;M;9
2007;9201;Cagliari;27;Scienze naturali;CAGLIARI;92;F;9
2007;9201;Cagliari;24;Scienze e tecnologie erboristiche;CAGLIARI;92;F;9
2007;9201;Cagliari;24;Tossicologia dell'ambiente, del farmaco e degli alimenti;CAGLIARI;92;F;9
2007;9201;Cagliari;20/S;Fisica;CAGLIARI;92;M;9
2007;9201;Cagliari;18;Scienze dell'educazione e della formazione;CAGLIARI;92;M;9
2008;101;Torino;12/S;Scienza e tecnologia per i beni culturali;TORINO;1;F;9
2008;101;Torino;11;Lingue e letterature straniere;TORINO;1;M;9
2008;101;Torino;06/S;Neurobiologia;TORINO;1;F;9
2008;101;Torino;08/S;Biotecnologie industriali;TORINO;1;M;9
2008;101;Torino;28;Consulente economico-giuridico d'impresa;TORINO;1;M;9
2008;101;Torino;43/S;Lingue straniere per la comunicazione internazionale;TORINO;1;M;9
2007;8701;Catania;21;Chimica;CATANIA;87;M;9
2007;8701;Catania;06/S;Biologia sanitaria;CATANIA;87;F;9
2007;8701;Catania;9;Ingegneria telematica;ENNA;86;M;9
2007;8701;Catania;14/S;Farmacia;CATANIA;87;M;9
2007;8701;Catania;11;Studi comparatistici;RAGUSA;88;F;9
2007;8301;Messina;99999;Scienze naturali;MESSINA;83;F;9
2007;8301;Messina;SNT2;Terapia della neuro e psicomotricità dell'età evolutiva;MESSINA;83;F;9
2007;8701;Catania;2;Consulenza del lavoro;CATANIA;87;M;9
2007;8601;Enna KORE;14;Scienze della comunicazione multimediale;ENNA;86;F;9
2007;8701;Catania;52/S;Odontoiatria e protesi dentaria;CATANIA;87;M;9
2007;8701;Catania;99999;Economia e amministrazione delle imprese;CATANIA;87;F;9
2007;8701;Catania;SNT1;Ostetricia;CATANIA;87;F;9
2007;8701;Catania;99999;Scienze geologiche;CATANIA;87;F;9
2007;8701;Catania;SNT2;Ortottica ed assistenza oftalmologica;CATANIA;87;F;9
2007;8701;Catania;SNT3;Tecniche audioprotesiche;CATANIA;87;F;9
2007;9001;Sassari;08/S;Biotecnologie molecolari;SASSARI;90;F;9
2007;9001;Sassari;28;Economia;SASSARI;90;F;9
2007;9001;Sassari;27;Scienze dell'ambiente e delle produzioni marine;ALGHERO;90;F;9
2007;9001;Sassari;27;Scienze ambientali e naturali;NUORO;91;F;9
2007;9001;Sassari;46/S;Medicina e chirurgia;SASSARI;90;M;9
2007;9001;Sassari;20;Produzione e protezione delle colture agrarie;SASSARI;90;M;9
2006;7202;Bari Politecnico;04/S;Ingegneria edile - architettura;BARI;72;F;9
2006;7202;Bari Politecnico;8;Ingegneria per l'ambiente ed il territorio;TARANTO;73;M;9
2006;7202;Bari Politecnico;8;Ingegneria civile;TARANTO;73;F;9
2006;7202;Bari Politecnico;34/S;Ingegneria gestionale;BARI;72;M;9
2006;7202;Bari Politecnico;99999;Ingegneria elettrica;BARI;72;F;9
2006;7101;Foggia;99999;Scienze motorie;FOGGIA;71;M;9
2006;7101;Foggia;SNT1;Ostetricia;SAN GIOVANNI ROTONDO;71;F;9
2006;7201;Bari;101/S;Comunicazione e multimedialità;BARI;72;M;9
2006;7001;Molise;99999;Scienze dell'amministrazione;CAMPOBASSO;70;F;9
2006;7001;Molise;20;Scienze e tecnologie alimentari;CAMPOBASSO;70;M;9
2006;7001;Molise;17;Economia e gestione dei sistemi turistici;TERMOLI;70;F;9
2006;7001;Molise;06/S;Scienze biologiche;PESCHE;94;F;9
2006;7001;Molise;39;Scienze turistiche;TERMOLI;70;M;9
2006;6601;L'Aquila;99999;Ingegneria civile;L'AQUILA;66;F;9
2006;6701;Teramo;70/S;Scienze politiche, internazionali, europee e delle amministrazioni;TERAMO;67;M;9
2006;6701;Teramo;13/S;Editoria, comunicazione multimediale e giornalismo;TERAMO;67;F;9
2006;6901;Chieti e Pescara;52/S;Odontoiatria e protesi dentaria;CHIETI;69;F;9
